委託時間,UID,委託單號,倉位單號,合約類型,交易對,方向,槓桿,訂單類型,委託價格,已成交數量,委託狀態,手續費,成交均價,成交金額,取消時間,成交時間
2024-07-23T20:32:06+08:00,OOOOOJOV,189274618249216,189268130291712,得勁合約,BTCUSDT,多,1000,強制平倉,67008.96371536,0.229375,已成交,4.61105432,67008.96371536,15370.1810522107,--,2024-07-23T20:32:06+08:00
2024-07-23T20:32:05+08:00,OOOOOJOV,189268130291712,189268130291712,得勁合約,BTCUSDT,多,1000,市價開倉,0,0.229375,已成交,0,67071.676,15384.5656825,--,2024-07-23T20:32:05+08:00
2024-07-23T20:31:41+08:00,OOOOOJOV,189170830827520,189034343981056,普通合約,BTCUSDT,多,499,市價平倉,66430.1,0.125218,已成交,1.68028535,67094.401,8401.426704418,--,2024-07-23T20:31:41+08:00
2024-07-23T20:31:09+08:00,OOOOOJOV,189034343981056,189034343981056,普通合約,BTCUSDT,多,499,市價開倉,0,0.125218,已成交,1.66387468,66439.11733633,8319.37339462056994,--,2024-07-23T20:31:09+08:00
2024-07-23T20:30:56+08:00,OOOOOJOV,188981872607232,188977653768192,得勁合約,BTCUSDT,多,1000,強制平倉,67058.4074867,0.229206,已成交,4.61105681,67058.4074867,15370.1893463965602,--,2024-07-23T20:30:56+08:00
2024-07-23T20:30:55+08:00,OOOOOJOV,188977653768192,188977653768192,得勁合約,BTCUSDT,多,1000,市價開倉,0,0.229206,已成交,0,67121.166,15384.573974196,--,2024-07-23T20:30:55+08:00
2024-07-23T20:30:46+08:00,OOOOOJOV,188936137916416,188929691901952,得勁合約,BTCUSDT,多,1000,強制平倉,67058.91191487,0.229204,已成交,4.61105126,67058.91191487,15370.17084653586348,--,2024-07-23T20:30:45+08:00
2024-07-23T20:30:44+08:00,OOOOOJOV,188929691901952,188929691901952,得勁合約,BTCUSDT,多,1000,市價開倉,0,0.229204,已成交,0,67121.671,15384.555479884,--,2024-07-23T20:30:44+08:00
2024-07-23T17:46:08+08:00,OOOOOJOV,147509425127424,145693015302144,得勁合約,BTCUSDT,多,1000,強制平倉,67010.30254277,1.146855,已成交,23.05533016,67010.30254277,76851.10052268848835,--,2024-07-23T17:46:08+08:00
2024-07-23T17:40:08+08:00,OOOOOJOV,145996535480320,145667593625600,得勁合約,BTCUSDT,空,1000,強制平倉,67105.3661182,1.147374,已成交,23.09848571,67105.3661182,76994.9523445036068,--,2024-07-23T17:40:08+08:00
2024-07-23T17:40:00+08:00,OOOOOJFM,145963807956992,145963807956992,普通合約,BTCUSDT,多,10,市價開倉,0,0.14843,已成交,1.9920302,67103.355,9960.15098265,--,2024-07-23T17:40:00+08:00
2024-07-23T17:38:55+08:00,OOOOOJOV,145693015302144,145693015302144,得勁合約,BTCUSDT,多,1000,市價開倉,0,1.146855,已成交,0,67073.01587,76923.02361558885,--,2024-07-23T17:38:55+08:00
2024-07-23T17:38:49+08:00,OOOOOJOV,145667593625600,145667593625600,得勁合約,BTCUSDT,空,1000,市價開倉,0,1.147374,已成交,0,67042.68116,76923.02925327384,--,2024-07-23T17:38:49+08:00
2024-07-23T14:36:39+08:00,OOOOOJJD,99823955132416,99077030252544,得勁合約,SOLUSDT,多,1000,強制平倉,174.9411783,43.932,已成交,2.30565476,174.9411783,7685.5158450756,--,2024-07-23T14:36:39+08:00
2024-07-23T14:34:42+08:00,OOOOOJJD,99332827299840,99259838992384,得勁合約,SOLUSDT,多,1000,強制平倉,175.07310351,43.899,已成交,2.30566026,175.07310351,7685.53417098549,--,2024-07-23T14:34:42+08:00
2024-07-23T14:34:25+08:00,OOOOOJJD,99259838992384,99259838992384,得勁合約,SOLUSDT,多,1000,市價開倉,0,43.899,已成交,0,175.2255519,7692.2265028581,--,2024-07-23T14:34:25+08:00
2024-07-23T14:34:16+08:00,OOOOOJJD,99220814217216,98606064439296,得勁合約,BTCUSDT,空,1000,強制平倉,66567.82579579,0.115663,已成交,2.30983034,66567.82579579,7699.43443501845877,--,2024-07-23T14:34:16+08:00
2024-07-23T14:33:41+08:00,OOOOOJJD,99077030252544,99077030252544,得勁合約,SOLUSDT,多,1000,市價開倉,0,43.932,已成交,0,175.0935123,7692.2081823636,--,2024-07-23T14:33:41+08:00
2024-07-23T14:32:45+08:00,OOOOOJJD,98839678783488,98157131304960,得勁合約,BTCUSDT,空,1000,市價平倉,66543.3,0.115427,已成交,2.30357677,66523.33701,7678.58922105327,--,2024-07-23T14:32:45+08:00
2024-07-23T14:31:49+08:00,OOOOOJJD,98606064439296,98606064439296,得勁合約,BTCUSDT,空,1000,市價開倉,0,0.115663,已成交,0,66505.64232,7692.24210765816,--,2024-07-23T14:31:49+08:00
2024-07-23T14:30:46+08:00,OOOOOJJD,98339595141120,98008720052224,得勁合約,BTCUSDT,多,1000,強制平倉,66640.9372301,0.115321,已成交,2.30552986,66640.9372301,7685.0995223123621,--,2024-07-23T14:30:45+08:00
2024-07-23T14:30:02+08:00,OOOOOJJD,98157131304960,98157131304960,得勁合約,BTCUSDT,空,1000,市價開倉,0,0.115427,已成交,0,66641.90143,7692.27475636061,--,2024-07-23T14:30:02+08:00
2024-07-23T14:29:45+08:00,OOOOOJJD,98083844231168,97913081532416,得勁合約,BTCUSDT,多,1000,市價平倉,66659.4,0.115345,已成交,2.30734055,66679.39782,7691.1351415479,--,2024-07-23T14:29:45+08:00
2024-07-23T14:29:35+08:00,OOOOOJJD,98044480688128,97607996248064,得勁合約,BTCUSDT,多,1000,市價平倉,66676,0.115412,已成交,2.30925573,66696.0028,7697.5190751536,--,2024-07-23T14:29:35+08:00
2024-07-23T14:29:27+08:00,OOOOOJJD,98008720052224,98008720052224,得勁合約,BTCUSDT,多,1000,市價開倉,0,0.115321,已成交,0,66703.30499,7692.29183475179,--,2024-07-23T14:29:27+08:00
2024-07-23T14:29:04+08:00,OOOOOJJD,97913081532416,97913081532416,得勁合約,BTCUSDT,多,1000,市價開倉,0,0.115345,已成交,0,66689.0007,7692.2427857415,--,2024-07-23T14:29:04+08:00
2024-07-23T14:27:51+08:00,OOOOOJJD,97607996248064,97607996248064,得勁合約,BTCUSDT,多,1000,市價開倉,0,0.115412,已成交,0,66650.28909,7692.24316445508,--,2024-07-23T14:27:51+08:00
2024-07-23T12:21:29+08:00,OOOOOOOJ,65805213679616,57841896493056,得勁合約,BTCUSDT,空,1000,止盈平倉,67372.6,0.056933,已成交,1.55458068,67372.6,3835.7242358,--,2024-07-23T12:21:29+08:00
2024-07-23T11:50:50+08:00,OOOOOOOJ,58093985775616,57830404100096,得勁合約,BTCUSDT,多,1000,強制平倉,67532.3700056,0.056899,已成交,1.1527573,67532.3700056,3842.5243209486344,--,2024-07-23T11:50:50+08:00
2024-07-23T11:49:50+08:00,OOOOOOOJ,57841896493056,57841896493056,得勁合約,BTCUSDT,空,1000,市價開倉,0,0.056933,已成交,0,67555.12738,3846.11606712554,--,2024-07-23T11:49:50+08:00
2024-07-23T11:49:47+08:00,OOOOOOOJ,57830404100096,57830404100096,得勁合約,BTCUSDT,多,1000,市價開倉,0,0.056899,已成交,0,67595.57259,3846.12048479841,--,2024-07-23T11:49:47+08:00
2024-07-23T11:37:45+08:00,OOOOOJFM,54800198844416,415116603867136,得勁合約,BTCUSDT,多,1000,強制平倉,67529.27269326,3.414126,已成交,69.1660337,67529.27269326,230553.44566314899076,--,2024-07-23T11:37:45+08:00
2024-07-23T11:33:36+08:00,OOOOOJFM,416142195081216,415175768719360,普通合約,BTCUSDT,空,10,市價平倉,67571.9,0.001474,已成交,0.01991423,67551.62843,99.57110030582,--,2024-07-23T11:33:36+08:00
2024-07-23T11:33:33+08:00,OOOOOJFM,416132019699712,415278160068608,普通合約,BTCUSDT,空,10,市價平倉,67565.6,0.001474,已成交,0.01991237,67545.33032,99.56181689168,--,2024-07-23T11:33:33+08:00
2024-07-23T11:30:10+08:00,OOOOOJFM,415278160068608,415278160068608,普通合約,BTCUSDT,空,10,市價開倉,0,0.001474,已成交,0.01991694,67560.82179,99.58465131846,--,2024-07-23T11:30:10+08:00
2024-07-23T11:29:45+08:00,OOOOOJFM,415175768719360,415175768719360,普通合約,BTCUSDT,空,10,市價開倉,0,0.001474,已成交,0.01991587,67557.22197,99.57934518378,--,2024-07-23T11:29:45+08:00
2024-07-23T11:29:31+08:00,OOOOOJFM,415116603867136,415116603867136,得勁合約,BTCUSDT,多,1000,市價開倉,0,3.414126,已成交,0,67592.47166,230769.21489866916,--,2024-07-23T11:29:31+08:00
2024-07-23T11:29:29+08:00,OOOOOJFM,415108374642688,402414309392384,普通合約,BTCUSDT,空,10,市價平倉,67572.2,0.001474,已成交,0.01991431,67551.92834,99.57154237316,--,2024-07-23T11:29:29+08:00
2024-07-23T10:48:40+08:00,OOOOOJFM,42447549939712,402488158502912,得勁合約,BTCUSDT,多,1000,強制平倉,67527.0740943,11.380791,已成交,230.55345514,67527.0740943,768511.5171087425913,--,2024-07-23T10:48:40+08:00
2024-07-23T10:39:20+08:00,OOOOOJFM,402488158502912,402488158502912,得勁合約,BTCUSDT,多,1000,市價開倉,0,11.380791,已成交,0,67590.271,769230.747884361,--,2024-07-23T10:39:20+08:00
2024-07-23T10:39:03+08:00,OOOOOJFM,402414309392384,402414309392384,普通合約,BTCUSDT,空,10,市價開倉,0,0.001474,已成交,0.01991422,67551.62225,99.5710911965,--,2024-07-23T10:39:03+08:00
2024-07-23T09:53:06+08:00,OOOOOJFM,390851703783424,390397070589952,普通合約,BTCUSDT,空,10,市價平倉,67352.8,0.014792,已成交,0.19919675,67332.59416,995.98373281472,--,2024-07-23T09:53:06+08:00
2024-07-23T09:51:17+08:00,OOOOOJFM,390397070589952,390397070589952,普通合約,BTCUSDT,空,10,市價開倉,0,0.014792,已成交,0.19919361,67331.533255,995.96803990796,--,2024-07-23T09:51:17+08:00
2024-07-23T09:50:03+08:00,OOOOOJFM,27697453645824,389755941863424,得勁合約,BTCUSDT,空,1000,強制平倉,67344.21758075,11.433052,已成交,230.98498246,67344.21758075,769949.941500028949,--,2024-07-23T09:50:03+08:00
2024-07-23T09:48:45+08:00,OOOOOJFM,389755941863424,389755941863424,得勁合約,BTCUSDT,空,1000,市價開倉,0,11.433052,已成交,0,67281.30955,769230.7107132466,--,2024-07-23T09:48:45+08:00
2024-07-23T09:48:28+08:00,OOOOOJFM,27296893419520,389259797643264,得勁合約,BTCUSDT,多,1000,強制平倉,67279.43150597,5.71134,已成交,115.27671251,67279.43150597,384255.7083373066998,--,2024-07-23T09:48:28+08:00
2024-07-23T09:46:46+08:00,OOOOOJFM,389259797643264,389259797643264,得勁合約,BTCUSDT,多,1000,市價開倉,0,5.71134,已成交,0,67342.39666,384615.3237401244,--,2024-07-23T09:46:46+08:00
2024-07-23T09:46:35+08:00,OOOOOJFM,389211475066880,388708938727424,得勁合約,BTCUSDT,多,1000,市價平倉,67322.7,1.143416,已成交,23.10028371,67342.89681,77000.94569890296,--,2024-07-23T09:46:35+08:00
2024-07-23T09:44:35+08:00,OOOOOJFM,388708938727424,388708938727424,得勁合約,BTCUSDT,多,1000,市價開倉,0,1.143416,已成交,0,67274.77638,76923.05570931408,--,2024-07-23T09:44:35+08:00
2024-07-22T19:57:48+08:00,OOOOOJWD,180644003102720,157307597406208,得勁合約,BTCUSDT,空,1000,強制平倉,67502.81818075,4.562476,已成交,92.39399637,67502.81818075,307979.987882035537,--,2024-07-22T19:57:48+08:00
2024-07-22T18:32:49+08:00,OOOOOJWD,159254310993920,157812881014784,得勁合約,BTCUSDT,多,1000,強制平倉,67417.14397172,5.699674,已成交,115.2767228,67417.14397172,384255.74264986921928,--,2024-07-22T18:32:49+08:00
2024-07-22T18:27:05+08:00,OOOOOJWD,157812881014784,157812881014784,得勁合約,BTCUSDT,多,1000,市價開倉,0,5.699674,已成交,0,67480.238,384615.358042412,--,2024-07-22T18:27:05+08:00
2024-07-22T18:25:05+08:00,OOOOOJWD,157307597406208,157307597406208,得勁合約,BTCUSDT,空,1000,市價開倉,0,4.562476,已成交,0,67439.762,307692.295570712,--,2024-07-22T18:25:05+08:00
2024-07-22T18:24:48+08:00,OOOOOJWD,157238831792128,156688618799104,得勁合約,BTCUSDT,空,1000,市價平倉,67448,11.40898,已成交,230.78460876,67427.7656,769282.029175088,--,2024-07-22T18:24:48+08:00
2024-07-22T18:24:48+08:00,OOOOOJWD,157238831792129,156969750413312,普通合約,BTCUSDT,多,10,市價平倉,67448,0.001476,已成交,0.01991663,67468.2344,99.5831139744,--,2024-07-22T18:24:48+08:00
2024-07-22T18:24:48+08:00,OOOOOJWD,157238831792130,156992206716928,普通合約,BTCUSDT,多,10,市價平倉,67448,0.001476,已成交,0.01991663,67468.2344,99.5831139744,--,2024-07-22T18:24:48+08:00
2024-07-22T18:24:48+08:00,OOOOOJWD,157238831792131,157027988324352,普通合約,BTCUSDT,空,10,市價平倉,67448,0.001476,已成交,0.01990468,67427.7656,99.5233820256,--,2024-07-22T18:24:48+08:00
2024-07-22T18:24:48+08:00,OOOOOJWD,157238831792132,157212650946560,普通合約,BTCUSDT,空,10,市價平倉,67448,0.001476,已成交,0.01990468,67427.7656,99.5233820256,--,2024-07-22T18:24:48+08:00
2024-07-22T18:24:42+08:00,OOOOOJWD,157212650946560,157212650946560,普通合約,BTCUSDT,空,10,市價開倉,0,0.001476,已成交,0.01990963,67444.527605,99.54812274498,--,2024-07-22T18:24:42+08:00
2024-07-22T18:23:58+08:00,OOOOOJWD,157027988324352,157027988324352,普通合約,BTCUSDT,空,10,市價開倉,0,0.001476,已成交,0.0199132,67456.627,99.565981452,--,2024-07-22T18:23:58+08:00
2024-07-22T18:23:49+08:00,OOOOOJWD,156992206716928,156992206716928,普通合約,BTCUSDT,多,10,市價開倉,0,0.001476,已成交,0.01991522,67463.473005,99.57608615538,--,2024-07-22T18:23:49+08:00
2024-07-22T18:23:44+08:00,OOOOOJWD,156969750413312,156969750413312,普通合約,BTCUSDT,多,10,市價開倉,0,0.001476,已成交,0.01991522,67463.473005,99.57608615538,--,2024-07-22T18:23:44+08:00
2024-07-22T18:22:37+08:00,OOOOOJWD,156688618799104,156688618799104,得勁合約,BTCUSDT,空,1000,市價開倉,0,11.40898,已成交,0,67423.26695,769230.704167211,--,2024-07-22T18:22:37+08:00
2024-07-22T18:14:27+08:00,OOOOOJWA,154631765671936,154318128201728,得勁合約,BTCUSDT,空,1000,市價平倉,67355.5,1.142794,已成交,23.08511077,67335.29335,76950.3692286199,--,2024-07-22T18:14:27+08:00
2024-07-22T18:14:27+08:00,OOOOOJWA,154631765671937,154333999448064,得勁合約,BTCUSDT,空,1000,市價平倉,67355.5,2.285588,已成交,46.17022154,67335.29335,153900.7384572398,--,2024-07-22T18:14:27+08:00
2024-07-22T18:14:27+08:00,OOOOOJWA,154631765671938,154346817241088,得勁合約,BTCUSDT,空,1000,市價平倉,67355.5,3.428382,已成交,69.25533231,67335.29335,230851.1076858597,--,2024-07-22T18:14:27+08:00
2024-07-22T18:14:27+08:00,OOOOOJWA,154631765671939,154361912541184,得勁合約,BTCUSDT,空,1000,市價平倉,67355.5,4.571183,已成交,92.34058448,67335.29335,307801.94826153305,--,2024-07-22T18:14:27+08:00
2024-07-22T18:14:27+08:00,OOOOOJWA,154631765671940,154380333924352,得勁合約,BTCUSDT,空,1000,市價平倉,67355.5,5.71397,已成交,115.42555385,67335.29335,384751.8461430995,--,2024-07-22T18:14:27+08:00
2024-07-22T18:13:27+08:00,OOOOOJWA,154380333924352,154380333924352,得勁合約,BTCUSDT,空,1000,市價開倉,0,5.71397,已成交,0,67311.40052,384615.3232292644,--,2024-07-22T18:13:27+08:00
2024-07-22T18:13:22+08:00,OOOOOJWA,154361912541184,154361912541184,得勁合約,BTCUSDT,空,1000,市價開倉,0,4.571183,已成交,0,67311.30055,307692.27278205065,--,2024-07-22T18:13:22+08:00
2024-07-22T18:13:19+08:00,OOOOOJWA,154346817241088,154346817241088,得勁合約,BTCUSDT,空,1000,市價開倉,0,3.428382,已成交,0,67311.40052,230769.19393755864,--,2024-07-22T18:13:19+08:00
2024-07-22T18:13:16+08:00,OOOOOJWA,154333999448064,154333999448064,得勁合約,BTCUSDT,空,1000,市價開倉,0,2.285588,已成交,0,67311.40052,153846.12929170576,--,2024-07-22T18:13:16+08:00
2024-07-22T18:13:12+08:00,OOOOOJWA,154318128201728,154318128201728,得勁合約,BTCUSDT,空,1000,市價開倉,0,1.142794,已成交,0,67311.40052,76923.06464585288,--,2024-07-22T18:13:12+08:00
2024-07-22T18:13:02+08:00,OOOOOJWA,154276361322496,153466340556800,得勁合約,BTCUSDT,多,900,市價平倉,67336,10.515042,已成交,212.47598412,67356.2008,708253.2803724336,--,2024-07-22T18:13:02+08:00
2024-07-22T18:13:02+08:00,OOOOOJWA,154276361322497,153520988143616,得勁合約,BTCUSDT,空,900,市價平倉,67336,10.52229,已成交,212.49490823,67315.7992,708316.360764168,--,2024-07-22T18:13:02+08:00
2024-07-22T18:13:02+08:00,OOOOOJWA,154276361322498,154122027712512,普通合約,BTCUSDT,空,200,市價平倉,67336,0.550078,已成交,7.40578804,67315.7992,37028.9401923376,--,2024-07-22T18:13:02+08:00
2024-07-22T18:13:02+08:00,OOOOOJWA,154276361322499,154164146913280,普通合約,BTCUSDT,空,200,市價平倉,67336,1.375262,已成交,18.51537213,67315.7992,92576.8606393904,--,2024-07-22T18:13:02+08:00
2024-07-22T18:13:02+08:00,OOOOOJWA,154276361322500,154214096879616,普通合約,BTCUSDT,空,100,市價平倉,67336,0.1571,已成交,2.11506242,67315.7992,10575.31205432,--,2024-07-22T18:13:02+08:00
2024-07-22T18:12:47+08:00,OOOOOJWA,154214096879616,154214096879616,普通合約,BTCUSDT,空,100,市價開倉,0,0.1571,已成交,2.11537141,67325.63355,10576.857030705,--,2024-07-22T18:12:47+08:00
2024-07-22T18:12:35+08:00,OOOOOJWA,154164146913280,154164146913280,普通合約,BTCUSDT,空,200,市價開倉,0,1.375262,已成交,18.51851716,67327.23347,92592.58575641914,--,2024-07-22T18:12:35+08:00
2024-07-22T18:12:25+08:00,OOOOOJWA,154122027712512,154122027712512,普通合約,BTCUSDT,空,200,市價開倉,0,0.550078,已成交,7.40739802,67330.43331,37036.99009429818,--,2024-07-22T18:12:25+08:00
2024-07-22T18:11:32+08:00,OOOOOJWA,153897884106752,153872055582720,得勁合約,BTCUSDT,空,900,市價平倉,67373.1,0.105211,已成交,2.12587942,67352.88807,7086.26470673277,--,2024-07-22T18:11:32+08:00
2024-07-22T18:11:26+08:00,OOOOOJWA,153872055582720,153872055582720,得勁合約,BTCUSDT,空,900,市價開倉,0,0.105211,已成交,0,67355.98714,7086.59076298654,--,2024-07-22T18:11:25+08:00
2024-07-22T18:10:02+08:00,OOOOOJWA,153520988143616,153520988143616,得勁合約,BTCUSDT,空,900,市價開倉,0,10.52229,已成交,0,67348.58936,708661.3883368344,--,2024-07-22T18:10:02+08:00
2024-07-22T18:09:49+08:00,OOOOOJWA,153466340556800,153466340556800,得勁合約,BTCUSDT,多,900,市價開倉,0,10.515042,已成交,0,67395.01244,708661.38639712248,--,2024-07-22T18:09:49+08:00
2024-07-22T18:09:35+08:00,OOOOOJWA,153408123617280,152709700698112,得勁合約,BTCUSDT,多,1000,市價平倉,67368.4,0.570755,已成交,11.53871592,67388.61052,38462.3863973426,--,2024-07-22T18:09:35+08:00
2024-07-22T18:09:35+08:00,OOOOOJWA,153408123617281,152805469241344,得勁合約,BTCUSDT,多,1000,市價平倉,67368.4,2.28302,已成交,46.15486368,67388.61052,153849.5455893704,--,2024-07-22T18:09:35+08:00
2024-07-22T18:09:35+08:00,OOOOOJWA,153408123617282,152844056838144,得勁合約,BTCUSDT,空,1000,市價平倉,67368.4,5.712715,已成交,115.42230368,67348.18948,384741.0122652382,--,2024-07-22T18:09:35+08:00
2024-07-22T18:09:35+08:00,OOOOOJWA,153408123617283,152974004764672,得勁合約,BTCUSDT,空,1000,市價平倉,67368.4,0.114197,已成交,2.30728836,67348.18948,7690.96119404756,--,2024-07-22T18:09:35+08:00
2024-07-22T18:09:35+08:00,OOOOOJWA,153408123617284,153044821393408,得勁合約,BTCUSDT,空,1000,市價平倉,67368.4,0.114183,已成交,2.3070055,67348.18948,7690.01831939484,--,2024-07-22T18:09:35+08:00
2024-07-22T18:09:35+08:00,OOOOOJWA,153408123617285,153073908891648,得勁合約,BTCUSDT,多,1000,市價平倉,67368.4,0.114114,已成交,2.30699518,67388.61052,7689.98390087928,--,2024-07-22T18:09:35+08:00
2024-07-22T18:09:35+08:00,OOOOOJWA,153408123617286,153163331452928,得勁合約,BTCUSDT,多,1000,市價平倉,67368.4,10.271899,已成交,207.66270031,67388.61052,692209.00101177748,--,2024-07-22T18:09:35+08:00
2024-07-22T18:09:35+08:00,OOOOOJWA,153408123617287,153391094743040,得勁合約,BTCUSDT,多,1000,市價平倉,67368.4,0.114162,已成交,2.30796557,67388.61052,7693.21855418424,--,2024-07-22T18:09:35+08:00
2024-07-22T18:09:31+08:00,OOOOOJWA,153391094743040,153391094743040,得勁合約,BTCUSDT,多,1000,市價開倉,0,0.114162,已成交,0,67380.10797,7692.24788607114,--,2024-07-22T18:09:31+08:00
2024-07-22T18:08:36+08:00,OOOOOJWA,153163331452928,153163331452928,得勁合約,BTCUSDT,多,1000,市價開倉,0,10.271899,已成交,0,67398.2134,692307.6408252466,--,2024-07-22T18:08:36+08:00
2024-07-22T18:08:15+08:00,OOOOOJWA,153073908891648,153073908891648,得勁合約,BTCUSDT,多,1000,市價開倉,0,0.114114,已成交,0,67408.51649,7692.25545073986,--,2024-07-22T18:08:15+08:00
2024-07-22T18:08:08+08:00,OOOOOJWA,153044821393408,153044821393408,得勁合約,BTCUSDT,空,1000,市價開倉,0,0.114183,已成交,0,67368.08351,7692.28987942233,--,2024-07-22T18:08:08+08:00
2024-07-22T18:07:51+08:00,OOOOOJWA,152974004764672,152974004764672,得勁合約,BTCUSDT,空,1000,市價開倉,0,0.114197,已成交,0,67359.68603,7692.27406556791,--,2024-07-22T18:07:51+08:00
2024-07-22T18:07:20+08:00,OOOOOJWA,152844056838144,152844056838144,得勁合約,BTCUSDT,空,1000,市價開倉,0,5.712715,已成交,0,67326.19608,384615.3702391572,--,2024-07-22T18:07:20+08:00
2024-07-22T18:07:11+08:00,OOOOOJWA,152805469241344,152805469241344,得勁合約,BTCUSDT,多,1000,市價開倉,0,2.28302,已成交,0,67387.11007,153846.1200320114,--,2024-07-22T18:07:11+08:00
2024-07-22T18:06:48+08:00,OOOOOJWA,152709700698112,152709700698112,得勁合約,BTCUSDT,多,1000,市價開倉,0,0.570755,已成交,0,67387.01004,38461.4729153802,--,2024-07-22T18:06:48+08:00
2024-07-22T18:06:36+08:00,OOOOOJWA,152657989124096,147313325948928,普通合約,BTCUSDT,多,100,市價平倉,67368.9,0.142849,已成交,1.92529342,67389.11067,9626.46707009883,--,2024-07-22T18:06:36+08:00
2024-07-22T18:06:36+08:00,OOOOOJWA,152657989124097,147532474138624,得勁合約,BTCUSDT,多,500,市價平倉,67368.9,3.876421,已成交,78.36856914,67389.11067,261228.56377251207,--,2024-07-22T18:06:36+08:00
2024-07-22T18:06:36+08:00,OOOOOJWA,152657989124098,147892924235776,普通合約,BTCUSDT,多,10,市價平倉,67368.9,0.001481,已成交,0.01996066,67389.11067,99.80327290227,--,2024-07-22T18:06:36+08:00
2024-07-22T18:06:36+08:00,OOOOOJWA,152657989124099,147995592409088,普通合約,BTCUSDT,多,10,市價平倉,67368.9,0.00148,已成交,0.01994718,67389.11067,99.7358837916,--,2024-07-22T18:06:36+08:00
2024-07-22T17:53:19+08:00,OOOOOJWA,149315019784192,,普通合約,BTCUSDT,多,10,限價開倉,61000,0,已取消,0,0,0,2024-07-22T17:53:26+08:00,--
2024-07-22T17:48:04+08:00,OOOOOJWA,147995592409088,147995592409088,普通合約,BTCUSDT,多,10,市價開倉,0,0.00148,已成交,0.01990741,67254.76257,99.5370486036,--,2024-07-22T17:48:04+08:00
2024-07-22T17:47:40+08:00,OOOOOJWA,147892924235776,147892924235776,普通合約,BTCUSDT,多,10,市價開倉,0,0.001481,已成交,0.01991986,67251.3624,99.5992677144,--,2024-07-22T17:47:40+08:00
2024-07-22T17:47:25+08:00,OOOOOJWA,147828615856128,147405005045760,得勁合約,BTCUSDT,多,1000,強制平倉,67228.06415119,3.429422,已成交,69.16602067,67228.06415119,230553.40221750231218,--,2024-07-22T17:47:25+08:00
2024-07-22T17:47:20+08:00,OOOOOJWA,147809084293120,,普通合約,BTCUSDT,多,400,限價開倉,64000,0,已取消,0,0,0,2024-07-22T17:51:30+08:00,--
2024-07-22T17:46:14+08:00,OOOOOJWA,147532474138624,147532474138624,得勁合約,BTCUSDT,多,500,市價開倉,0,3.876421,已成交,0,67296.48289,260869.49950093669,--,2024-07-22T17:46:14+08:00
2024-07-22T17:45:44+08:00,OOOOOJWA,147405005045760,147405005045760,得勁合約,BTCUSDT,多,1000,市價開倉,0,3.429422,已成交,0,67290.98124,230769.17146604328,--,2024-07-22T17:45:44+08:00
2024-07-22T17:45:22+08:00,OOOOOJWA,147313325948928,147313325948928,普通合約,BTCUSDT,多,100,限價開倉,67311.4,0.142849,已成交,1.92238369,67287.264195,9611.918402991555,--,2024-07-22T17:45:22+08:00
2024-07-22T17:28:19+08:00,OOOOOJWV,143024447471616,142595258236928,得勁合約,BTCUSDT,空,1000,強制平倉,67277.37526221,0.114444,已成交,2.30984759,67277.37526221,7699.49193450836124,--,2024-07-22T17:28:19+08:00
2024-07-22T17:28:10+08:00,OOOOOJWV,142985440444416,142402328641536,得勁合約,BTCUSDT,空,1000,強制平倉,67269.06991403,11.445824,已成交,230.98498047,67269.06991403,769949.93487968251072,--,2024-07-22T17:28:10+08:00
2024-07-22T17:28:05+08:00,OOOOOJWV,142965316173824,142374663012352,得勁合約,BTCUSDT,空,1000,強制平倉,67266.26814219,5.72315,已成交,115.49248276,67266.26814219,384974.9425179746985,--,2024-07-22T17:28:05+08:00
2024-07-22T17:27:46+08:00,OOOOOJWV,142886467452928,142626610659328,得勁合約,BTCUSDT,空,1000,強制平倉,67261.66582643,0.11447,已成交,2.30983287,67261.66582643,7699.4428871514421,--,2024-07-22T17:27:46+08:00
2024-07-22T17:26:44+08:00,OOOOOJWV,142626610659328,142626610659328,得勁合約,BTCUSDT,空,1000,市價開倉,0,0.11447,已成交,0,67198.8343,7692.250562321,--,2024-07-22T17:26:44+08:00
2024-07-22T17:26:37+08:00,OOOOOJWV,142595258236928,142595258236928,得勁合約,BTCUSDT,空,1000,市價開倉,0,0.114444,已成交,0,67214.52959,7692.29962439796,--,2024-07-22T17:26:37+08:00
2024-07-22T17:25:51+08:00,OOOOOJWV,142402328641536,142402328641536,得勁合約,BTCUSDT,空,1000,市價開倉,0,11.445824,已成交,0,67206.23208,769230.70409083392,--,2024-07-22T17:25:51+08:00
2024-07-22T17:25:44+08:00,OOOOOJWV,142374663012352,142374663012352,得勁合約,BTCUSDT,空,1000,市價開倉,0,5.72315,已成交,0,67203.43292,384615.327116098,--,2024-07-22T17:25:44+08:00
2024-07-22T17:24:46+08:00,OOOOOJWV,142131422740480,128696115642368,普通合約,BTCUSDT,多,10,市價平倉,67221.8,0.01481,已成交,0.19917071,67241.96654,995.8535244574,--,2024-07-22T17:24:46+08:00
2024-07-22T17:24:46+08:00,OOOOOJWV,142131422740481,134864963026944,普通合約,BTCUSDT,空,100,市價平倉,67221.8,0.430076,已成交,5.78036195,67201.63346,28901.80971194296,--,2024-07-22T17:24:46+08:00
2024-07-22T17:24:46+08:00,OOOOOJWV,142131422740482,136931047817216,得勁合約,BTCUSDT,多,1000,市價平倉,67221.8,0.057302,已成交,1.15592976,67241.96654,3853.09916667508,--,2024-07-22T17:24:46+08:00
